domain,match_group_id,trajectory_id,treatment,delegation_depth,thinking_mode,step_index,agent_id,agent_role,checkpoints,layer_count,activation_file,sha256
Neuro,neuro,neuro__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,clean,2-hop,on,3,executor_1,executor,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/neuro__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_003.pt,f5e7998d6ff05620208459321bacd993a71962e1510c3d8cbb5ee12310e18c9b
Neuro,neuro,neuro__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,2-hop,off,0,planner_1,planner,last_input_token;last_visible_answer_token,64,activations/neuro__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_000.pt,51fd8b6f4541f53af75c30c01480bc56f563adade9cc2df6c870c7150af05e43
Neuro,neuro,neuro__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,2-hop,off,2,worker_1,worker,last_input_token;last_visible_answer_token,64,activations/neuro__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_002.pt,5dd67b3726a9f2978d989b0898f9cdb2499c3b43f52b266125c19603158af952
Neuro,neuro,neuro__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,2-hop,off,3,executor_1,executor,last_input_token;last_visible_answer_token,64,activations/neuro__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_003.pt,3cfac68a23707591ee45afb9fe881088ce7dacaa6bebf4a1023a2f48ca37d71a
Neuro,neuro,neuro__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,2-hop,on,0,planner_1,planner,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/neuro__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_000.pt,28e5deab0a08de290882f5eab078f1f8787754380b08281834974e6ed79438c5
Neuro,neuro,neuro__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,2-hop,on,2,worker_1,worker,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/neuro__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_002.pt,24c34dad200f35a459f4c8d1076c2d3170e14330fe168a5e2f90cb177430d61e
Neuro,neuro,neuro__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,2-hop,on,3,executor_1,executor,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/neuro__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_003.pt,eac1d02356a0368aa2d5bd1fdb5f0237720d6ff9f056023458be332561fba6c2
Neuro,neuro,neuro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,clean,3-hop,off,0,planner_1,planner,last_input_token;last_visible_answer_token,64,activations/neuro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_000.pt,39d7f4035ac9b3a3eee14f5c025f3646d0df66c433171a5a4e14fd9dbd05c9ad
Neuro,neuro,neuro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,clean,3-hop,off,2,worker_1,worker,last_input_token;last_visible_answer_token,64,activations/neuro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_002.pt,874dc56f885ea171c57d065d78838ea4094f3a87a0a3fb99745ad946b13d162b
Neuro,neuro,neuro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,clean,3-hop,off,3,worker_2,worker,last_input_token;last_visible_answer_token,64,activations/neuro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_003.pt,8e9e7a0b9cdfb28102f7983493acc814b5f839bf22a76d6ca6a743b941bd26cf
Neuro,neuro,neuro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,clean,3-hop,off,4,executor_1,executor,last_input_token;last_visible_answer_token,64,activations/neuro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_004.pt,f96527695d196f537af72dcf7f1847342b77c27b796b04ca536593f1e5a7d5bd
Neuro,neuro,neuro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,clean,3-hop,on,0,planner_1,planner,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/neuro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_000.pt,93e9be140f0f8d2e3def52047cb5f1b1710bf3fcff16983921731ad31a5ffb5a
Neuro,neuro,neuro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,clean,3-hop,on,2,worker_1,worker,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/neuro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_002.pt,5dcd39561193be812be147efc5e8d045749b8ba75f99b610dc87b386c2bc6931
Neuro,neuro,neuro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,clean,3-hop,on,3,worker_2,worker,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/neuro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_003.pt,c22d25382a090e51c36ba838c6b8844a7e8ae9f7769df0399015106e7fbf6baf
Neuro,neuro,neuro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,clean,3-hop,on,4,executor_1,executor,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/neuro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_004.pt,4085bd7aea47ba6cf614733487cfe7678e23ae198c433e3718b2e136e6f980e6
Neuro,neuro,neuro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,3-hop,off,0,planner_1,planner,last_input_token;last_visible_answer_token,64,activations/neuro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_000.pt,09c53f91f33d4a6fbc14cb501eae4685d2ba345f058eb9f2b4ca66dfec02625d
Neuro,neuro,neuro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,3-hop,off,2,worker_1,worker,last_input_token;last_visible_answer_token,64,activations/neuro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_002.pt,9394c16d1f3d79eb20e115dc8cc8f96461987d6cdc8a0aa2d8321fb7ac7c05cd
Neuro,neuro,neuro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,3-hop,off,3,worker_2,worker,last_input_token;last_visible_answer_token,64,activations/neuro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_003.pt,91492afbdf55940d21bcd23e479635e96ef95ba3a251e1510abf32e24f92d7e4
Neuro,neuro,neuro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,3-hop,off,4,executor_1,executor,last_input_token;last_visible_answer_token,64,activations/neuro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_004.pt,d12d6b0a6bccf41b4f7fbb00d9c844d1b6f005fd755b681c8e80f427936ca2c1
Neuro,neuro,neuro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,3-hop,on,0,planner_1,planner,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/neuro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_000.pt,71b2754d8d7655de8fcd2f6a403520f993f3a3f58c16f6419898a5d90e470037
Neuro,neuro,neuro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,3-hop,on,2,worker_1,worker,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/neuro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_002.pt,5a9d8fbbe802eda0b433236a2e6c0d57218ac21b6096a415897a833aa2b94d29
Neuro,neuro,neuro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,3-hop,on,3,worker_2,worker,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/neuro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_003.pt,4140fdc0112ff2f12816e312f3d74f857c173e114fe1b5a80888e27f340b1b82
Neuro,neuro,neuro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,3-hop,on,4,executor_1,executor,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/neuro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_004.pt,2f0286b3c10aa05fcf7ab21df50ceee87e10835793f0cfa1e4587bc18d6343ff
Petroleum,petro,petro__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,clean,2-hop,off,0,planner_1,planner,last_input_token;last_visible_answer_token,64,activations/petro__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_000.pt,f46bf4c50c6fab70c9fbcc2b70e16dbc31d2ac80053d5f6f071210d17817ae06
Petroleum,petro,petro__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,clean,2-hop,off,2,worker_1,worker,last_input_token;last_visible_answer_token,64,activations/petro__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_002.pt,211f82dd705c701ef1edb62ed0c634d8db98f813c2422e84c85ba8684ab04e34
Petroleum,petro,petro__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,clean,2-hop,off,3,executor_1,executor,last_input_token;last_visible_answer_token,64,activations/petro__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_003.pt,1665cf4e07be022dd2c85f0ef9d4d6f5e7af777ca285b67b30176c2c6cc7bc81
Petroleum,petro,petro__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,clean,2-hop,on,0,planner_1,planner,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/petro__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_000.pt,f27756245cfcbe4c4306f05a350702a35a6873f9ec28b4c0762cbaba9f113174
Petroleum,petro,petro__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,clean,2-hop,on,2,worker_1,worker,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/petro__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_002.pt,7591d744aa58aca9b7e9b75b8ef033149c77abe87eb7d4ec20e0d2cb2bc2a87e
Petroleum,petro,petro__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,clean,2-hop,on,3,executor_1,executor,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/petro__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_003.pt,746e38cb288e72af51125d0c484858a22904194d959ae434e01f8ad8be4eec13
Petroleum,petro,petro__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,2-hop,off,0,planner_1,planner,last_input_token;last_visible_answer_token,64,activations/petro__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_000.pt,d5b6678747134ff9d1c021e9ff00ed04ae0fc10385e4ceda1f4a5676d1e1d420
Petroleum,petro,petro__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,2-hop,off,2,worker_1,worker,last_input_token;last_visible_answer_token,64,activations/petro__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_002.pt,2af2fc7cc354f19bbb1212378dc64130fdfb97eeda2b60c322f2f8f5634423d0
Petroleum,petro,petro__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,2-hop,off,3,executor_1,executor,last_input_token;last_visible_answer_token,64,activations/petro__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_003.pt,270fed30de021444fbc7a95377678c71030b3f3c9df61ce2e8081c95a1d092fd
Petroleum,petro,petro__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,2-hop,on,0,planner_1,planner,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/petro__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_000.pt,871ef2579143564c22fb3cf300c788fdc194234724d8b0ab5ca542df0ff0684b
Petroleum,petro,petro__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,2-hop,on,2,worker_1,worker,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/petro__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_002.pt,e8ffe6b6e3a9f3045bbc946f7fa7a709addfee417e7c8f51c7ad20786ac9d1f4
Petroleum,petro,petro__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,2-hop,on,3,executor_1,executor,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/petro__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_003.pt,ad2dff577b9484e744bd178daf5e1a0743299e176741f3a80a681c0a2a15226c
Petroleum,petro,petro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,clean,3-hop,off,0,planner_1,planner,last_input_token;last_visible_answer_token,64,activations/petro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_000.pt,4b65209100c96813780829e003f7f79bec91d280a831b114c72c0feab33f2c29
Petroleum,petro,petro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,clean,3-hop,off,2,worker_1,worker,last_input_token;last_visible_answer_token,64,activations/petro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_002.pt,594042b9dcfab2b4f9b3781a90cc9ebbe181955c13f29022e95577156658c240
Petroleum,petro,petro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,clean,3-hop,off,3,worker_2,worker,last_input_token;last_visible_answer_token,64,activations/petro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_003.pt,1712e6435aa8904a42b9e19c5aa9ed1c0eff5689f26a348f2f1c0012336d6216
Petroleum,petro,petro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,clean,3-hop,off,4,executor_1,executor,last_input_token;last_visible_answer_token,64,activations/petro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_004.pt,7c0562ab6185e896f994e7f041155918bfcdf167f45ceb57928081e1183d975b
Petroleum,petro,petro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,clean,3-hop,on,0,planner_1,planner,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/petro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_000.pt,ff14d1993a0fbb37891e60c3acfb995a4d8b5521d044925ddffde212ffd62bdc
Petroleum,petro,petro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,clean,3-hop,on,2,worker_1,worker,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/petro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_002.pt,2a3e2500915105cfae8332865cd683cc071c2fc617c1535244d794573e7a5010
Petroleum,petro,petro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,clean,3-hop,on,3,worker_2,worker,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/petro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_003.pt,e22f65460060ce04b01679699fe0f468677a990d071fb9e64f4b2c181d4db6f3
Petroleum,petro,petro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,clean,3-hop,on,4,executor_1,executor,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/petro__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_004.pt,9b9246664cb334d4ba9c278dcbfe0765af292d6735478b600c6557153cf8c137
Petroleum,petro,petro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,3-hop,off,0,planner_1,planner,last_input_token;last_visible_answer_token,64,activations/petro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_000.pt,9ec35badb44e6f8197cfd045cab72860fa6bbd6e069148da0c1dcecbac228979
Petroleum,petro,petro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,3-hop,off,2,worker_1,worker,last_input_token;last_visible_answer_token,64,activations/petro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_002.pt,22f52f765278bbca8159a9552662ffb01a2d9f8cdf4005906f922ae4cb82c4aa
Petroleum,petro,petro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,3-hop,off,3,worker_2,worker,last_input_token;last_visible_answer_token,64,activations/petro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_003.pt,24e2322e27df09a458bca3e4e044091b1d63325a39a897ee4b1b4da2027ef3c6
Petroleum,petro,petro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,3-hop,off,4,executor_1,executor,last_input_token;last_visible_answer_token,64,activations/petro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_004.pt,7cb0aaea518f44d2c927a2ebebcaca782827993315691ec52547b859fd65f34b
Petroleum,petro,petro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,3-hop,on,0,planner_1,planner,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/petro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_000.pt,d34e1a4603dba87d383bffec6fc87c73522ae350efb9a439415ef0434c92182e
Petroleum,petro,petro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,3-hop,on,2,worker_1,worker,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/petro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_002.pt,7c2d12240c098a59990d69abff47296518ca027a2b1ad700b88e78408dc807f2
Petroleum,petro,petro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,3-hop,on,3,worker_2,worker,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/petro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_003.pt,284e95cd2bf0dc2e1cec2404798b4649793fc16d8a1505e6f64f9cc5f0aea429
Petroleum,petro,petro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,3-hop,on,4,executor_1,executor,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/petro__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_004.pt,0f88ad53e9caedfaf980de6e6671f92b2e36e5ec436e59d04fce20dcdc5ef8e8
Policy,policy,policy__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,clean,2-hop,off,0,planner_1,planner,last_input_token;last_visible_answer_token,64,activations/policy__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_000.pt,8030b6be3ed132523ef596686d620857a9e6d66b0998c970fad43775718b88fb
Policy,policy,policy__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,clean,2-hop,off,2,worker_1,worker,last_input_token;last_visible_answer_token,64,activations/policy__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_002.pt,7c2db70d8478635a0e746afbbd5a246c1600d00709b0ea14834e7161a3ed1071
Policy,policy,policy__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,clean,2-hop,off,3,executor_1,executor,last_input_token;last_visible_answer_token,64,activations/policy__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_003.pt,533a3ccd59eed2375d1d8e7d161823068ba8e7f2a6bf4c7ee09dabbf3af537fc
Policy,policy,policy__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,clean,2-hop,on,0,planner_1,planner,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/policy__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_000.pt,edaccd3991d47dcba9a611ee8243d5cb25dd4641764c7fab3bbc2d4d2758768a
Policy,policy,policy__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,clean,2-hop,on,2,worker_1,worker,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/policy__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_002.pt,22ca42c82bd7fe270aafa125e60e8ac4cfa0242e5ace0dd4bad8e8520192a18a
Policy,policy,policy__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,clean,2-hop,on,3,executor_1,executor,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/policy__2hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_003.pt,395038ebe23ca7a4f747f05b5e6770d7839d5465518d09ced99d3a40e00dae74
Policy,policy,policy__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,2-hop,off,0,planner_1,planner,last_input_token;last_visible_answer_token,64,activations/policy__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_000.pt,2479b5204a83569516966c265898e7029f75c5b1a16c303523875e9b87984ef2
Policy,policy,policy__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,2-hop,off,2,worker_1,worker,last_input_token;last_visible_answer_token,64,activations/policy__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_002.pt,47dfe127ec7c89f1c72dbcf800dda22f8fe519beccbabefb9d75bb8e9ca89078
Policy,policy,policy__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,2-hop,off,3,executor_1,executor,last_input_token;last_visible_answer_token,64,activations/policy__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_003.pt,aca271f954663bd71967893b2301a504feefa280d695f5e4288fa26b078ae6e1
Policy,policy,policy__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,2-hop,on,0,planner_1,planner,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/policy__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_000.pt,82bc3eafa9d09902a016b5f10b79e0a7b64d062b8c1ee57c5370ebf946d1cef2
Policy,policy,policy__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,2-hop,on,2,worker_1,worker,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/policy__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_002.pt,fa13e019939054a2a54992615e6ed5b1b72f3d741468b1fcf9ba799759294032
Policy,policy,policy__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,injected,2-hop,on,3,executor_1,executor,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/policy__2hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_003.pt,550be93792ef7f3e5037588a21afc22ac6161692dd963ced5f904b713598eeb3
Policy,policy,policy__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,clean,3-hop,off,0,planner_1,planner,last_input_token;last_visible_answer_token,64,activations/policy__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_000.pt,38dac4091a1595e47bc9d8e5185950d5d543fe979a0a7d1b27f14d1d9070c0df
Policy,policy,policy__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,clean,3-hop,off,2,worker_1,worker,last_input_token;last_visible_answer_token,64,activations/policy__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_002.pt,4496592ef4c16610157be86a0e48c6413d993880241722d0c18b4f418f4f8bea
Policy,policy,policy__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,clean,3-hop,off,3,worker_2,worker,last_input_token;last_visible_answer_token,64,activations/policy__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_003.pt,41ba6d70bf99e5f62f2b418bc09012359259909136adf97bd7ddcd75b7587ac6
Policy,policy,policy__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,clean,3-hop,off,4,executor_1,executor,last_input_token;last_visible_answer_token,64,activations/policy__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_004.pt,c87a85b4dd3bd69f849135c53e0a6c8d5155a824d8a0d7842ec23cb9de2ef42e
Policy,policy,policy__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,clean,3-hop,on,0,planner_1,planner,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/policy__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_000.pt,a9a6b9596f051ac50768fdb544d52ca3659bf5ce32fda72933456eeb56a76aa1
Policy,policy,policy__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,clean,3-hop,on,2,worker_1,worker,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/policy__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_002.pt,f3369100c5d8902f6dfabdb21d5a98d3738f323daa3a602ce10944b42dea8274
Policy,policy,policy__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,clean,3-hop,on,3,worker_2,worker,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/policy__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_003.pt,0d0024f33d585acd16406e9578472fe0e01dabcb79df17f79be467bdcec925b3
Policy,policy,policy__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on,clean,3-hop,on,4,executor_1,executor,last_input_token;last_reasoning_token;last_visible_answer_token,64,activations/policy__3hop__clean__prompt_neutral_v1__gen_controlled_v2_5000__thinking_on/on/step_004.pt,591c6c2b5ea510bced98d0e9c659fe22ed6e9ee5f584135000a93b4c07f12941
Policy,policy,policy__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,3-hop,off,0,planner_1,planner,last_input_token;last_visible_answer_token,64,activations/policy__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_000.pt,d032254c1e4a05db2afe80674597fafe9dfbbc3b0bbc4470b1f827d55ee3fe91
Policy,policy,policy__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,3-hop,off,2,worker_1,worker,last_input_token;last_visible_answer_token,64,activations/policy__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_002.pt,109a0caa690c176b91a6b9648c73fc4a612e9e627e6a7d0ac0239ee6c5e2f415
Policy,policy,policy__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off,injected,3-hop,off,3,worker_2,worker,last_input_token;last_visible_answer_token,64,activations/policy__3hop__injected__prompt_neutral_v1__gen_controlled_v2_5000__thinking_off/off/step_003.pt,59626412953b4c1ded265e1a3f6d639029539df6070791f259dc4d31645df0a4
